content,file_path
"单位的福利房两千一平方,我买不买?单位现有福利房提供给职工,毛坯 ,简单的描述是单位现有福利房提供给职工,毛坯32万,160M2,我买不买呢?现在主要问题是我和男都刚出来工作,没什么积蓄,房子是很便宜,但是自己没什么条件买,但如果现在不出手,那房子半年或两三个月后就让别人买走了,到时想买也没有了,我是否考虑和亲戚朋友借钱去买房呢,大家给点宝贵的意见拉...,答案是我们工薪阶层要注意几项：一、要有房产证，不要轻易相信房地产开发商的口头承诺；有很多房子是单位改造房，或者是本作其它用途的，办房产证如果是正规渠道的新建房，当然快得很，如果是改造房，而且改造的原因不明的话，呵呵，哪可就有得等了，如果你运气不好的话，可能等上好些年，或者根本就办不下来，可就惨了。二、是土地证，如果土地是正规出让的，本来用处就是建住宅，那问题不是很大，怕就怕在是划拨的，比如说政府啊军队啊什么的，他们从国家那里划拨出这样一块地，原来申请的理由是建其它用处的房子，现在改在公司自己员工的住房，如果你永远呆在那个地方，那也无所谓，如果哪一天你想走，按商品房来转让，那对不起，你得补交土地出让金与划拨时的差价，房子价钱本来是挺有竟争力的，一加上这个东东，呵呵，有时候可能比商品房的新房还要贵，这一点你得搞明白。三、房子的本身，如果房子改变不大，好用，也可以考虑，如果房子设计时本来就不是用做住房，那改动可就大了，风水啊什么的不考虑，房子的结构你总得考虑吧，没有理由改造房比原先设计就是住房的房子好用，再说了，改造的质量怎么样，你心中有数吗？四、如果你对它是否升值，可不可以买没有十足的把握，你就看看身边有没有搞建筑这一行的“专家”也买这个，（中国跟风的情况很普遍，这里不说大多数人是因为有不少人是跟风的，真正理智作决定的人并不多）五、如果你手上钱多，又没有房子住，哪就无所谓，如果你钱不多很吃紧，你可真得仔细琢磨一下，毕竟买房不是买菜，我们普通老百姓一生差不多也就只够买一套房子自已住，其它诸如升值啊倒手啊什么的，不是我们考虑的重点，你说呢？",baike2018qa\baike_qa_train.json
"在历史上表示年代的BC450是什么意思 ,简单的描述是在上表示年代的BC450是什么意思,答案是BC还有公元前的意思. 

B代表Before,在...之前的意思 

C代表Christ,基督的意思. 

西方以基督出生的年份为公元1年,所以在此之前就叫公元前. 

所以习惯上常用BC或B.C.代表公元前.

BC450就表示公元前450年。",baike2018qa\baike_qa_train.json
"这个主板主板名称MSI845GEM/845GLMS/845GVM? ,简单的描述是这个主板名称  MSI 845GEM / 845GLMS / 845GVM / 845GVM-V / MS-6526G(L) / MS-6555  可以带1G内存吗。,答案是2G都没有问题，关键看是使用DDR1还是DDR2",baike2018qa\baike_qa_train.json
"新鲜的波萝蜜怎么吃？怎么保存？新鲜的波萝蜜怎么吃？有几种吃法？怎 ,简单的描述是新鲜的波萝蜜怎么吃？有几种吃法？怎么保存？太大了，一次吃不完．,答案是直接吃。注意如果是“湿包”菠萝蜜，吃的时候戴一次性手套掰着吃或者在手上擦食用油，不然手粘上菠萝蜜很难洗掉。吃不完可以放冰箱啊
菠萝蜜的核可以煮熟掰开吃，象吃花生那样",baike2018qa\baike_qa_train.json
"和小姐做爱真的很刺激，很爽吗？请男士回答～～为什么很多男人有老婆 ,简单的描述是～～为什么很多有老婆，女朋友还不能满足呢？为什么还要去找小姐呢？我有一个朋友告诉我＜男性＞，如今的社会女人应该看开点，没有一个男人没找过小姐，只是多与少的问题而已，难道找小姐做爱真的很刺激，很爽吗？难道我们女人真的要看开点了吗？～～请你们告诉我，为什么要去？原因？,答案是首先，并非所有男人都会找小姐。出于理性、道德和法规的约束，有些人会厌恶这种行为。其次，一些人找，主要是将其视为一种满足各种欲望的“消费行为”，每个找的人心理不一样，追求刺激、面对诱惑一时冲动、特殊情况发泄甚至将其看成时尚跟随等等。最后，可能有技术上的原因，一些人觉的小姐更专业，更有技巧。",baike2018qa\baike_qa_train.json
"请问600177雅戈尔现在可以入吗？多谢。 ,简单的描述是现在可以入吗？多谢。,答案是600177 雅戈尔  蓄势上攻走势，可介入，5日线上持有。",baike2018qa\baike_qa_train.json
"做了神符之语，有的武器的伤害提升了，有的没有变化，怎么回事？例如 ,简单的描述是例如：新月的伤害提升了4倍，而的伤害却没有提升。谢谢,答案是这有什么奇怪的，武器伤害数值的任何变化都是来源于魔法属性的变化啊，你没有去看符文之语的属性吗？必须要有增强伤害百分比、提升最大伤害、提升最小伤害这样的属性才会导致武器的伤害发生变化，精神明显没有这样的属性啊。

没有增加伤害属性的装备太多了，看你的提问，难道你认为所有的符文之语做成后都应该提升伤害？没有这样的道理。

精神一般是做在盾牌上的，而且精神的属性是完全适合法术型角色用的，也可以放在副手配合战争召唤bobo用，做在剑上的话，也是给法术角色用的，而不是砍人的，所以，做精神的目的是为了它的2技能、法术施展速度等等有用的属性，而不是为了伤害，武器的伤害对于法术角色来说毫无用处。",baike2018qa\baike_qa_train.json
"为什么食管闭锁跟食管气管瘘的患儿会出现腹胀这个跟腹部胀气有什么关 ,简单的描述是这个跟腹部胀气有什么关系呢,答案是胃肠道有细菌是产气的，排出的途径：放屁、打嗝。现在打嗝的途径堵住了，自然容易积气一些",baike2018qa\baike_qa_train.json
"找个歌（有分）男女情歌对唱，节奏挺欢快，歌词记得不多：女：…寻找 ,简单的描述是男女对唱，节奏挺欢快，歌词记得不多：女：…寻找一个港湾，…不能把你忘记，…今生今世…我决定把你忘记,答案是
有点像《爱你一万年》

寒风吹起细雨迷离
风雨吹开我的记忆
我像小船寻找港湾
不能把你忘记
爱的希望爱的回味
爱的往事难以追忆
风中花蕊深怕枯萎
我愿意为你祝福
爱上你我心已属于你
今生今世不移
在我心中再没有谁代替你的地位
爱上你对你付出真意
不会飘浮不定
你要为我再想一想
我决定永远爱你
寒风吹起细雨迷离
风雨吹开我的记忆
我像小船寻找港湾
不能把你忘记
爱的希望爱的回味
爱的往事难以追忆
风中花蕊深怕枯萎
我愿意为你祝福
爱上你我心已属于你
今生今世不移
在我心中再没有谁代替你的地位
爱上你对你付出真意
不会飘浮不定
你要为我再想一想
我决定永远爱你
爱上你我心已属于你
今生今世不移
在我心中再没有谁代替你的地位
爱上你对你付出真意
不会飘浮不定
你要为我再想一想
我决定永远爱你",baike2018qa\baike_qa_train.json
"法律判断题1.宪法规定，中华人民共和国采用的单一制的国家结构形成 ,简单的描述是1.规定，中华人民共和国采用的单一制的国家结构形成（）2.宪法规定，最高人民法院对全国人民代表大会负责开报告工作（）3.甲乙为亲兄弟，父母双亡，甲在县城工作，乙14岁，弱智，乙在父母死后住在叔父家里。现在甲丙均不愿意担任乙的 监护人，根据《民法通则》，乙的监护人应该是甲（）4.我国民法规定，不只是年满18岁的公民才是完全民事的行为能力人（）5.对岳父母尽来人主要赡养义务的丧偶女婿对岳父母的遗产有继承权（）,答案是
1、对。《宪法》
2、对。《宪法》
3、对。因为监护是有顺序的，兄弟姐妹应该是在三代以内的其他亲属之前的，所以监护人是甲。
4、第四题错误，只有满18周岁是人才是完全民事行为能力人。刑法中16岁以上的是完全负刑事责任能力人
5，对。《继承法》",baike2018qa\baike_qa_train.json
"上海生殖器疱疹三甲医院，泡疹溃疡是什么病 ,简单的描述是上海生殖器疱疹三甲，泡疹溃疡是什么病,答案是生殖器疱疹是由单纯疱疹病毒侵犯生殖器部位皮肤和粘膜引起的炎症性、复发性的性传播疾病，此病不同于常见的男性疾病，如果不及时治疗的话，不仅可诱发男性泌尿系统疾病，致使男性患者不育，还会给患者造成心理障碍，导致思想负担过重。建议及时的去正规的性病医院进行检查治疗，上海这边的江城皮肤性病医院通过采用“”内旋酶排毒“+”DC-CA细胞免疫疗法“，强效杀毒，迅速修复受损病灶。生殖器疱疹治疗时不仅要切实地针对病毒源头进行杀灭，也要对免疫系统进行修复建立起对该病的抵抗力。针对于生殖器疱疹的治疗，上海江城皮肤性病医院有先进的医疗设备和权威技术，通过“内旋酶排毒”+“DC-CA细胞免疫疗法”具有治疗时间短1-3天快速消症，4-5天激活抗体强效免疫，有效率达96.8%，一次治愈，终身有效，不在复发。多年来成功累计治愈113020多例湿疣疱疹患者，无一例复发。生殖器疱疹是一种由很小的病毒引起的疾病，用禸眼是看不见的，但是通过性接触就会感染的性病。一般长在外生殖器、皮肤、粘膜、外阴、肛部、胸部、女性生殖道内部、宫颈口等部位。建议选择上海正规的性病医院进行检查和治疗，目前治疗生殖器疱疹建议采用“内旋酶排毒”+“DC-CA细胞免疫疗法”，在治疗生殖器疱疹上具有不手术、不开刀、无痛苦等有点，避免了疱疹反反复复发作。在有效清除病毒的同时，保持器官外形完整和正常的生理功能。
",baike2018qa\baike_qa_train.json
"我们之间有问题吗我们结婚己有四五年了,并有了一个可爱的女儿.在这 ,简单的描述是我们结婚己有四五年了,并有了一个可爱的女儿.在这四五年当中他一直跟以前的女友有联系.这是我最近才知道的..我们在这当中吵了两三次.后来就说开了好像是没什么事了.这是表面现象,但在我的内心其实是很在乎的,我一直忘不了这件事情.但在最近老公又要我和女儿回老家.(我老公在外地工作的).我就在想从我怀孕到现在女儿快有三周岁了,在这当中我们母女来去己有四五次了,好像每一次都是他要我们母女回去的.为什么呢?每一个人都是想一家子高高兴兴的在一起的,(我们是条件允许的.)而他呢,好像就觉得好烦的样子.然后我马上就联想到了会不会是我老公变心了,如果是以前我不会那么想的.我们结婚己有四五年了,并有了一个可爱的女儿.在这四五年当中他一直跟以前的女友有联系.这是我最近才知道的..我们在这当中吵了两三次.后来就说开了好像是没什么事了.这是表面现象,但在我的内心其实是很在乎的,我一直忘不了这件事情.但在最近老公又要我和女儿回老家.(我老公在外地工作的).我就在想从我怀孕到现在女儿快有三周岁了,在这当中我们母女来去己有四五次了,好像每一次都是他要我们母女回去的.为什么呢?每一个人都是想一家子高高兴兴的在一起的,(我们是条件允许的.)而他呢,好像就觉得好烦的样子.然后我马上就联想到了会不会是我老公变心了,如果是以前我不会那么想的.前一个星期我们大吵了一次,是有吏以来最大的一次,我在凌晨两点出走了,是他很大声叫我滚的,我很生气就走了,这是他第一次跟我这样说话的.我走之后他一个电话也没打,到第二天晚上还是他姐叫我回来了.我是回来了,也是他跟我先说话的,然后当天晚上还要求做爱.你们说说这是什么人?在这之后的日子里我们的平平淡淡的,就是没有以前那种感觉了,我们之间好像有隔阂了,晚上睡觉他也不抱着我了,我也不会去抱他了,床上我们中间还可以再睡一个人似的.你们快帮我想想办法,到底我该怎么办啊?让我们恢复以前的样子?还有就是我老公到底有没问题?,答案是首先不能太猜疑了，要找到真正的原因，他以前不是这样吗，变化很大吗。是不是你冷淡了他呢，因为孩子你可能照顾他少了，所以他就会心烦吧，要懂得适当的理解和沟通，当然两个人的感情最好要都懂得珍惜吧。有个道理我觉得很好：男人就象是风筝，每个都是很喜欢自由翱翔的，但线在老婆身上。老婆如果掌握好尺度，他会觉得自由，老婆让他回来时就会回来；如果线抓的太紧，线断了，风筝就回不来了。你明白我说的意思吗。
人都是有感情的，只要你能对他好些，能好好的沟通，告诉他你和孩子都需要他，让他知道在你心中他的地位是重要的。更何况一日夫妻百日恩，还有孩子，相信他只要有一点良心，也会好好考虑的。祝你们幸福，全家健康，快乐。",baike2018qa\baike_qa_train.json
